"Дата","Область","Місто","Значення 1","Значення 2","Значення 3","Значення 4","Значення 5","Значення 6","Значення 7","Значення 8","Значення 9","Значення 10","long","lat"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"22.06.2024","Запорізька","Запоріжжя","1","0","1","0","0","1","1","1","0","0","35,1387097","47,8392842"
"23.06.2024","Харківська","Харків","1","0","1","0","1","0","0","0","0","0","36,3073994","50,0020127"
"23.06.2024","Харківська","Харків","1","0","1","0","1","0","0","0","0","0","36,3073994","50,0020127"
"23.06.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"23.06.2024","Харківська","Харків","1","0","0","0","0","0","0","0","0","0","36,3073994","50,0020127"
"23.06.2024","Харківська","Харків","1","0","0","0","0","0","0","0","0","0","36,3073994","50,0020127"
"23.06.2024","Донецька","Селідове","1","0","0","0","1","0","1","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","1","0","0","0","1","0","1","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","1","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","1","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","1","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"23.06.2024","Донецька","Селідове","0","0","0","0","0","0","0","0","1","0","37,297136","48,1475145"
"20.01.2024","Донецька","Покровськ","1","0","1","0","0","0","1","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","1","0","1","0","0","0","1","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","1","0","1","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"20.01.2024","Донецька","Покровськ","0","0","0","0","0","0","0","0","1","0","37,1847804","48,282193"
"24.06.2024","Одеська","Одеса","1","0","1","0","0","0","1","0","1","0","30,7306393","46,4702111"
"24.06.2024","Одеська","Одеса","1","0","1","0","0","0","1","0","0","0","30,7306393","46,4702111"
"24.06.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","0","0","30,7306393","46,4702111"
"24.06.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","0","0","30,7306393","46,4702111"
"24.06.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","0","0","30,7306393","46,4702111"
"25.06.2024","Харківська","Харків","1","0","0","0","1","0","0","1","1","0","36,3073994","50,0020127"
"25.06.2024","Харківська","Харків","1","0","0","0","1","0","0","0","1","0","36,3073994","50,0020127"
"25.06.2024","Харківська","Харків","1","0","0","0","1","0","0","0","1","0","36,3073994","50,0020127"
"25.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"25.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"25.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
"25.06.2024","Харківська","Харків","0","0","0","0","0","0","0","0","1","0","36,3073994","50,0020127"
